"DateTime","Players","Players Trend","Twitch Viewers"
"2021-05-26 09:20:00",11163,15831.505387455905,12917
"2021-05-26 09:30:00",11295,15841.377480158726,13755
"2021-05-26 09:40:00",11467,15851.14473104056,12742
"2021-05-26 09:50:00",11669,15860.970920138887,13622
"2021-05-26 10:00:00",11849,15870.454737103173,12331
"2021-05-26 10:10:00",12056,15879.510458002644,11336
"2021-05-26 10:20:00",12383,15888.896136463842,10935
"2021-05-26 10:30:00",12647,15898.173218419308,10102
"2021-05-26 10:40:00",12929,15907.271384479714,10968
"2021-05-26 10:50:00",13237,15916.465215773807,11317
"2021-05-26 11:00:00",13507,15925.517361111108,11085
"2021-05-26 11:10:00",13782,15934.464010141091,11289
"2021-05-26 11:20:00",14052,15943.44623567019,9430
"2021-05-26 11:30:00",14307,15952.358692956346,10212
"2021-05-26 11:40:00",14604,15961.231178350969,11867
"2021-05-26 11:50:00",14935,15970.374800209433,14124
"2021-05-26 12:00:00",15286,15979.683945105815,15481
"2021-05-26 12:10:00",15543,15988.79808063271,18296
"2021-05-26 12:20:00",15874,15998.217702821865,21107
"2021-05-26 12:30:00",16189,16007.579365079362,21613
"2021-05-26 12:40:00",16517,16017.010706018515,23592
"2021-05-26 12:50:00",16847,16026.507461144178,24475
"2021-05-26 13:00:00",17236,16036.542824074073,26117
"2021-05-26 13:10:00",17564,16046.052393353173,28306
"2021-05-26 13:20:00",17876,16055.902970679012,25547
"2021-05-26 13:30:00",18146,16066.150524966932,25701
"2021-05-26 13:40:00",18537,16077.211089065255,25363
"2021-05-26 13:50:00",18834,16087.39483438051,28173
"2021-05-26 14:00:00",19089,16096.605158730159,28692
"2021-05-26 14:10:00",19288,16106.154982363314,41884
"2021-05-26 14:20:00",19544,16115.952243165782,41814
"2021-05-26 14:30:00",19821,16125.50810185185,43505
"2021-05-26 14:40:00",20033,16134.871513999115,44425
"2021-05-26 14:50:00",20241,16144.261484512783,45119
"2021-05-26 15:00:00",20384,16153.367394179892,43987
"2021-05-26 15:10:00",20488,16161.831507660932,32054
"2021-05-26 15:20:00",20715,16170.734002976189,32784
"2021-05-26 15:30:00",20839,16178.694072420632,38200
"2021-05-26 15:40:00",21033,16187.478395061724,38726
"2021-05-26 15:50:00",21124,16196.019930831124,41497
"2021-05-26 16:00:00",21170,16204.09713955026,43113
"2021-05-26 16:10:00",21177,16211.21013144841,43887
"2021-05-26 16:20:00",21273,16217.749338624335,47701
"2021-05-26 16:30:00",21427,16223.954158399467,52837
"2021-05-26 16:40:00",21631,16229.725033068782,57011
"2021-05-26 16:50:00",21972,16235.569782021601,61838
"2021-05-26 17:00:00",22474,16240.45262896825,77024
"2021-05-26 17:10:00",23089,16243.537960207228,90390
"2021-05-26 17:20:00",23425,16245.898423721337,87543
"2021-05-26 17:30:00",23655,16247.373925264548,74924
"2021-05-26 17:40:00",23646,16247.47409611993,72118
"2021-05-26 17:50:00",23698,16247.056244488536,67374
"2021-05-26 18:00:00",23648,16246.370949074075,63873
"2021-05-26 18:10:00",23573,16245.281277557322,61402
"2021-05-26 18:20:00",23603,16244.245535714288,54035
"2021-05-26 18:30:00",23595,16243.366009424604,54227
"2021-05-26 18:40:00",23561,16242.32598930776,51940
"2021-05-26 18:50:00",23405,16240.906139770723,56925
"2021-05-26 19:00:00",22872,16238.492559523813,53364
"2021-05-26 19:10:00",22087,16235.426504629631,51560
"2021-05-26 19:20:00",21775,16233.674189814818,50302
"2021-05-26 19:30:00",21625,16233.06857638889,50707
"2021-05-26 19:40:00",21452,16232.463100749563,58627
"2021-05-26 19:50:00",21393,16232.391851300705,60099
"2021-05-26 20:00:00",21330,16233.100198412702,61422
"2021-05-26 20:10:00",20947,16233.64738343254,59142
"2021-05-26 20:20:00",20646,16234.771604938273,57267
"2021-05-26 20:30:00",20256,16235.580811838623,60855
"2021-05-26 20:40:00",19893,16236.438753858025,43065
"2021-05-26 20:50:00",19416,16236.880559689153,43442
"2021-05-26 21:00:00",19071,16238.179232804232,41125
"2021-05-26 21:10:00",18582,16238.91902970679,39215
"2021-05-26 21:20:00",18067,16238.778466710757,38447
"2021-05-26 21:30:00",17635,16239.386718749996,30085
"2021-05-26 21:40:00",17007,16239.207396384478,30526
"2021-05-26 21:50:00",16448,16238.774264219577,33781
"2021-05-26 22:00:00",16078,16239.870659722223,9226
"2021-05-26 22:10:00",16351,16244.013695987655,11191
"2021-05-26 22:20:00",16341,16247.303874559084,14746
"2021-05-26 22:30:00",16277,16250.851169808204,25621
"2021-05-26 22:40:00",16136,16254.551504629631,28005
"2021-05-26 22:50:00",16043,16258.167011133157,19226
"2021-05-26 23:00:00",15851,16261.252976190475,19062
"2021-05-26 23:10:00",15439,16263.871658675043,20572
"2021-05-26 23:20:00",15145,16292.7678433642,18708
"2021-05-26 23:30:00",14981,16298.697234623014,18258
"2021-05-26 23:40:00",14686,16301.9324845679,17025
"2021-05-26 23:50:00",14457,16304.772665895063,16797
"2021-05-27 00:00:00",14135,16307.007275132277,16215
"2021-05-27 00:10:00",13735,16308.142030423282,15817
"2021-05-27 00:20:00",13436,16308.591655643739,15987
"2021-05-27 00:30:00",13203,16309.160466269841,17941
"2021-05-27 00:40:00",13058,16309.831128747795,18179
"2021-05-27 00:50:00",12989,16310.88780726411,19446
"2021-05-27 01:00:00",13000,16312.152199074073,15084
"2021-05-27 01:10:00",12959,16313.151916611549,15203
"2021-05-27 01:20:00",12927,16313.775297619046,13694
"2021-05-27 01:30:00",12955,16314.620825066133,13287
"2021-05-27 01:40:00",12972,16315.207671957669,12255
"2021-05-27 01:50:00",12902,16315.608713624337,13312
"2021-05-27 02:00:00",12874,16316.854166666666,12911
"2021-05-27 02:10:00",12766,16317.825810185184,12412
"2021-05-27 02:20:00",12691,16319.120728615519,12832
"2021-05-27 02:30:00",12613,16320.482432208992,12710
"2021-05-27 02:40:00",12506,16321.600694444442,12695
"2021-05-27 02:50:00",12375,16323.166377314814,12615
"2021-05-27 03:00:00",12130,16324.124999999996,13839
"2021-05-27 03:10:00",11907,16324.676339285712,16697
"2021-05-27 03:20:00",11636,16324.942901234564,19031
"2021-05-27 03:30:00",11359,16325.684027777774,20541
"2021-05-27 03:40:00",11185,16326.84110449735,19911
"2021-05-27 03:50:00",11085,16328.005387455903,19740
"2021-05-27 04:00:00",10837,16328.246362433858,19813
"2021-05-27 04:10:00",10649,16328.834897211193,18186
"2021-05-27 04:20:00",10413,16329.168209876538,17981
"2021-05-27 04:30:00",10333,16330.365162037033,17970
"2021-05-27 04:40:00",10195,16331.374765762781,18398
"2021-05-27 04:50:00",10089,16332.18795469576,18196
"2021-05-27 05:00:00",9963,16332.743303571422,17084
"2021-05-27 05:10:00",9768,16332.701313106256,17297
"2021-05-27 05:20:00",9659,16332.66393849206,16520
"2021-05-27 05:30:00",9630,16332.773644179892,15848
"2021-05-27 05:40:00",9503,16332.442515432094,16472
"2021-05-27 05:50:00",9471,16332.178516313928,16312
"2021-05-27 06:00:00",9499,16332.157118055551,16413
"2021-05-27 06:10:00",9557,16332.318776179447,15903
"2021-05-27 06:20:00",9609,16331.996555335092,14160
"2021-05-27 06:30:00",9720,16331.953621031742,13170
"2021-05-27 06:40:00",9880,16332.128527336856,13201
"2021-05-27 06:50:00",10190,16333.281442901229,14374
"2021-05-27 07:00:00",10540,16335.111772486769,15856
"2021-05-27 07:10:00",10704,16336.255759479713,17948
"2021-05-27 07:20:00",10920,16337.715443121691,20099
"2021-05-27 07:30:00",11071,16339.488322585976,21894
"2021-05-27 07:40:00",11190,16341.749421296294,26625
"2021-05-27 07:50:00",11536,16345.309496252205,30550
"2021-05-27 08:00:00",12306,16351.256076388887,38732
"2021-05-27 08:10:00",12877,16357.240837191357,50117
"2021-05-27 08:20:00",13078,16362.869102733686,52334
"2021-05-27 08:30:00",13183,16368.031249999998,53930
"2021-05-27 08:40:00",13354,16373.43321483686,54308
"2021-05-27 08:50:00",13557,16379.062320877425,50526
"2021-05-27 09:00:00",13727,16385.0005787037,48925
"2021-05-27 09:10:00",13977,16392.788628472223,48226
"2021-05-27 09:20:00",14179,16402.029968584655,47106
"2021-05-27 09:30:00",14362,16411.524057539682,43629
"2021-05-27 09:40:00",14534,16421.148699294532,42717
"2021-05-27 09:50:00",14688,16430.8050801918,40229
"2021-05-27 10:00:00",14770,16440.075355489415,39903
"2021-05-27 10:10:00",15038,16450.09942680776,39975
"2021-05-27 10:20:00",15261,16459.50347222222,40424
"2021-05-27 10:30:00",15487,16468.767898478833,40478
"2021-05-27 10:40:00",15735,16478.091944995587,39695
"2021-05-27 10:50:00",16002,16487.337907848323,39159
"2021-05-27 11:00:00",16209,16496.46825396825,40192
"2021-05-27 11:10:00",16442,16505.94804756393,36957
"2021-05-27 11:20:00",16736,16515.934675374778,42205
"2021-05-27 11:30:00",16961,16525.625144675923,39198
"2021-05-27 11:40:00",17260,16535.59347442681,36542
"2021-05-27 11:50:00",17574,16545.63980516975,36735
"2021-05-27 12:00:00",17979,16555.98759920635,36534
"2021-05-27 12:10:00",18329,16566.638695987655,40240
"2021-05-27 12:20:00",18734,16577.784501763672,42328
"2021-05-27 12:30:00",19202,16589.652529761905,44203
"2021-05-27 12:40:00",19534,16601.425925925923,46370
"2021-05-27 12:50:00",19890,16613.2829378858,43008
"2021-05-27 13:00:00",20116,16624.739417989418,42757
"2021-05-27 13:10:00",20543,16636.949094742067,42348
"2021-05-27 13:20:00",20986,16650.03386794533,42132
"2021-05-27 13:30:00",21340,16663.558676421962,44200
"2021-05-27 13:40:00",21558,16676.385030864203,48101
"2021-05-27 13:50:00",21790,16689.12422839507,50303
"2021-05-27 14:00:00",22088,16702.417410714294,51064
"2021-05-27 14:10:00",22430,16716.25234237214,55289
"2021-05-27 14:20:00",22592,16729.74407517637,53574
"2021-05-27 14:30:00",22909,16743.65263310186,77827
"2021-05-27 14:40:00",23184,16757.99247685186,80876
"2021-05-27 14:50:00",23376,16772.18056244489,80598
"2021-05-27 15:00:00",23492,16786.458333333343,85911
"2021-05-27 15:10:00",23656,16801.213190310853,88066
"2021-05-27 15:20:00",23683,16815.0443535053,62385
"2021-05-27 15:30:00",23956,16829.795758928576,63448
"2021-05-27 15:40:00",24008,16843.543981481485,63764
"2021-05-27 15:50:00",24121,16857.62905781526,64983
"2021-05-27 16:00:00",24230,16872.16612929895,68529
"2021-05-27 16:10:00",24285,16886.892554012353,64448
"2021-05-27 16:20:00",24372,16901.710152116408,65465
"2021-05-27 16:30:00",24450,16916.12553736773,65641
"2021-05-27 16:40:00",24597,16930.0968915344,68029
"2021-05-27 16:50:00",24785,16943.32999200838,70298
"2021-05-27 17:00:00",25064,16955.66195436508,79919
"2021-05-27 17:10:00",25288,16967.613846175045,78142
"2021-05-27 17:20:00",25364,16978.67862654321,60067
"2021-05-27 17:30:00",25397,16989.077504960318,57938
"2021-05-27 17:40:00",25342,16999.471230158728,54380
"2021-05-27 17:50:00",25427,17010.398926642418,56936
"2021-05-27 18:00:00",25427,17021.366774140213,50859
"2021-05-27 18:10:00",25362,17032.407841435182,46468
"2021-05-27 18:20:00",25402,17043.6810515873,44061
"2021-05-27 18:30:00",25307,17054.424479166664,32789
"2021-05-27 18:40:00",25224,17065.212838955023,30939
"2021-05-27 18:50:00",25148,17076.7334518298,29940
"2021-05-27 19:00:00",25227,17091.664517195764,28396
"2021-05-27 19:10:00",25170,17109.90262621252,32531
"2021-05-27 19:20:00",25137,17129.427290013224,42192
"2021-05-27 19:30:00",24963,17148.79007523148,50392
"2021-05-27 19:40:00",24893,17168.820023148146,51995
"2021-05-27 19:50:00",24839,17188.917610504846,37721
"2021-05-27 20:00:00",24646,17208.140997023802,38589
"2021-05-27 20:10:00",24277,17227.538428681648,37113
"2021-05-27 20:20:00",23983,17247.32671957671,37576
"2021-05-27 20:30:00",23608,17267.395419973538,42025
"2021-05-27 20:40:00",23164,17287.450796406516,43158
"2021-05-27 20:50:00",22722,17308.24127121913,45986
"2021-05-27 21:00:00",22114,17328.019179894174,41744
"2021-05-27 21:10:00",21418,17347.525855654752,41231
"2021-05-27 21:20:00",20992,17367.994254298934,41553
"2021-05-27 21:30:00",20400,17387.601686507933,42151
"2021-05-27 21:40:00",20025,17409.028053350965,41713
"2021-05-27 21:50:00",19651,17431.213080081565,42453
"2021-05-27 22:00:00",19188,17452.857349537033,43542
"2021-05-27 22:10:00",18689,17470.800788139328,44583
"2021-05-27 22:20:00",18247,17486.88051146384,30497
"2021-05-27 22:30:00",17885,17501.50801917989,30484
"2021-05-27 22:40:00",17523,17514.67997685185,31176
"2021-05-27 22:50:00",17113,17526.110876873892,32317
"2021-05-27 23:00:00",16867,17537.302579365078,31116
"2021-05-27 23:10:00",16364,17547.25491898148,30776
"2021-05-27 23:20:00",16011,17556.893614969136,30140
"2021-05-27 23:30:00",15781,17565.942935681214,28825
"2021-05-27 23:40:00",15468,17574.48291446208,28794
"2021-05-27 23:50:00",15285,17583.137207892414,27759
"2021-05-28 00:00:00",14920,17591.178902116397,24454
"2021-05-28 00:10:00",14692,17599.955047123014,24432
"2021-05-28 00:20:00",14576,17609.4174382716,21854
"2021-05-28 00:30:00",14454,17619.04520089285,20966
"2021-05-28 00:40:00",14402,17628.907352292765,20299
"2021-05-28 00:50:00",14334,17638.45517802028,20452
"2021-05-28 01:00:00",14241,17647.187251984124,14088
"2021-05-28 01:10:00",14182,17655.68846450617,23037
"2021-05-28 01:20:00",14182,17663.899374448847,23775
"2021-05-28 01:30:00",14161,17671.69748263888,24787
"2021-05-28 01:40:00",14060,17678.881723985884,18695
"2021-05-28 01:50:00",14024,17686.258914792765,19802
"2021-05-28 02:00:00",13973,17693.431795634915,18325
"2021-05-28 02:10:00",13918,17700.767368000437,18489
"2021-05-28 02:20:00",13881,17708.41666666666,17815
"2021-05-28 02:30:00",13784,17716.00903191137,18452
"2021-05-28 02:40:00",13732,17724.139949845674,20540
"2021-05-28 02:50:00",13441,17731.550078538356,22850
"2021-05-28 03:00:00",13000,17738.568783068782,26400
"2021-05-28 03:10:00",12758,17746.153218694883,27243
"2021-05-28 03:20:00",12526,17754.075314153437,28305
"2021-05-28 03:30:00",12283,17762.3622891865,27281
"2021-05-28 03:40:00",12072,17770.603560405634,27604
"2021-05-28 03:50:00",11796,17778.295090663567,25849
"2021-05-28 04:00:00",11559,17786.323950066122,28729
"2021-05-28 04:10:00",11333,17794.273899085085,27142
"2021-05-28 04:20:00",11205,17802.808862433852,23562
"2021-05-28 04:30:00",11038,17810.917038690466,23049
"2021-05-28 04:40:00",10812,17818.692267416212,22333
"2021-05-28 04:50:00",10621,17826.27371307318,21469
"2021-05-28 05:00:00",10460,17833.673611111102,20495
"2021-05-28 05:10:00",10295,17841.35598544973,18915
"2021-05-28 05:20:00",10161,17849.01675485008,18134
"2021-05-28 05:30:00",10115,17856.523892195757,15383
"2021-05-28 05:40:00",10056,17864.09512786595,15740
"2021-05-28 05:50:00",10017,17871.411444554666,9895
"2021-05-28 06:00:00",9950,17878.150173611102,10521
"2021-05-28 06:10:00",9940,17884.522665895056,14013
"2021-05-28 06:20:00",9984,17890.767305996465,13712
"2021-05-28 06:30:00",10052,17896.72848462301,14193
"2021-05-28 06:40:00",10076,17901.83137676366,14605
"2021-05-28 06:50:00",10219,17906.121465773802,14763
"2021-05-28 07:00:00",10342,17908.99867724867,15847
"2021-05-28 07:10:00",10491,17911.667534722215,17929
"2021-05-28 07:20:00",10636,17913.936631944434,18726
"2021-05-28 07:30:00",10869,17916.643022486765,19041
"2021-05-28 07:40:00",11072,17919.491126543206,19854
"2021-05-28 07:50:00",11250,17921.362516534384,20300
"2021-05-28 08:00:00",11405,17920.030257936505,19960
"2021-05-28 08:10:00",11700,17917.304535934738,22016
"2021-05-28 08:20:00",11887,17914.374007936505,22437
"2021-05-28 08:30:00",12129,17912.365885416664,21547
"2021-05-28 08:40:00",12316,17910.53615520282,20432
"2021-05-28 08:50:00",12519,17908.84935791446,21702
"2021-05-28 09:00:00",12838,17908.046957671955,20978
"2021-05-28 09:10:00",13099,17907.16395916005,22668
"2021-05-28 09:20:00",13291,17906.259755291,23520
"2021-05-28 09:30:00",13504,17905.537822420632,24127
"2021-05-28 09:40:00",13751,17905.361111111106,23182
"2021-05-28 09:50:00",13903,17905.239831349198,24267
"2021-05-28 10:00:00",14157,17906.363715277774,23592
"2021-05-28 10:10:00",14342,17907.068479938265,24716
"2021-05-28 10:20:00",14557,17907.89316027336,24391
"2021-05-28 10:30:00",14848,17909.179956183856,25221
"2021-05-28 10:40:00",15119,17910.45287698412,25945
"2021-05-28 10:50:00",15434,17911.963204089498,26331
"2021-05-28 11:00:00",15840,17914.426587301576,26541
"2021-05-28 11:10:00",16218,17917.47747189153,27965
"2021-05-28 11:20:00",16430,17919.871706900347,28123
"2021-05-28 11:30:00",16748,17922.77796378968,27443
"2021-05-28 11:40:00",17094,17925.812086640202,28198
"2021-05-28 11:50:00",17416,17928.757516258815,29207
"2021-05-28 12:00:00",17757,17931.37008101851,32771
"2021-05-28 12:10:00",18156,17933.97706542107,33415
"2021-05-28 12:20:00",18556,17936.405313051142,33212
"2021-05-28 12:30:00",18959,17938.369171626975,33792
"2021-05-28 12:40:00",19258,17939.810639880943,34254
"2021-05-28 12:50:00",19737,17942.0622244268,35067
"2021-05-28 13:00:00",20072,17944.568369708988,35630
"2021-05-28 13:10:00",20598,17947.186487268515,35328
"2021-05-28 13:20:00",21047,17948.9124917328,36850
"2021-05-28 13:30:00",21422,17950.301318617727,38138
"2021-05-28 13:40:00",21712,17951.863977072313,40284
"2021-05-28 13:50:00",22079,17954.198660714286,64821
"2021-05-28 14:00:00",22312,17956.136780753972,69561
"2021-05-28 14:10:00",22675,17958.278370260145,74133
"2021-05-28 14:20:00",22920,17960.905478395067,83714
"2021-05-28 14:30:00",23281,17963.824776785714,87920
"2021-05-28 14:40:00",23506,17966.188106261023,88965
"2021-05-28 14:50:00",23774,17969.03678213183,91402
"2021-05-28 15:00:00",23960,17972.36243386243,100780
"2021-05-28 15:10:00",24110,17975.582754629624,65055
"2021-05-28 15:20:00",24221,17979.287670855374,69047
"2021-05-28 15:30:00",24329,17982.21788194444,72530
"2021-05-28 15:40:00",24468,17986.031580687828,75076
"2021-05-28 15:50:00",24635,17990.11330191799,77686
"2021-05-28 16:00:00",24713,17993.93927744709,80876
"2021-05-28 16:10:00",24811,17997.975067515432,84662
"2021-05-28 16:20:00",24862,18001.771825396823,88961
"2021-05-28 16:30:00",24846,18005.01934523809,92361
"2021-05-28 16:40:00",24969,18008.209008487647,96728
"2021-05-28 16:50:00",25209,18011.51955880731,103774
"2021-05-28 17:00:00",26133,18018.308531746025,118084
"2021-05-28 17:10:00",26504,18025.259479717806,142243
"2021-05-28 17:20:00",26696,18032.513255070542,137994
"2021-05-28 17:30:00",26823,18040.06919642856,122576
"2021-05-28 17:40:00",26938,18048.523919753083,116391
"2021-05-28 17:50:00",26932,18056.410831404315,106055
"2021-05-28 18:00:00",26942,18064.40980489417,112042
"2021-05-28 18:10:00",26960,18072.832727072306,115119
"2021-05-28 18:20:00",26946,18080.829144620802,112437
"2021-05-28 18:30:00",26979,18089.320994543647,108041
"2021-05-28 18:40:00",27058,18098.301807760134,104911
"2021-05-28 18:50:00",27204,18107.831617890206,105700
"2021-05-28 19:00:00",27193,18115.144675925923,101429
"2021-05-28 19:10:00",27103,18119.51973104056,111735
"2021-05-28 19:20:00",27039,18121.110435956783,109832
"2021-05-28 19:30:00",26936,18122.21319031084,109264
"2021-05-28 19:40:00",26877,18123.118055555547,110272
"2021-05-28 19:50:00",26697,18123.308703979266,106695
"2021-05-28 20:00:00",26545,18125.25111607142,104771
"2021-05-28 20:10:00",26337,18128.955150462953,106193
"2021-05-28 20:20:00",26134,18133.188381834203,96323
"2021-05-28 20:30:00",25934,18138.0329861111,91488
"2021-05-28 20:40:00",25756,18144.28229717812,90642
"2021-05-28 20:50:00",25440,18151.216917438265,87616
"2021-05-28 21:00:00",25189,18160.308283730148,79207
"2021-05-28 21:10:00",24751,18172.26246968694,77389
"2021-05-28 21:20:00",24290,18186.72617669752,59724
"2021-05-28 21:30:00",23985,18205.161086309516,63233
"2021-05-28 21:40:00",23540,18224.687499999993,64652
"2021-05-28 21:50:00",23127,18244.869653880065,63718
"2021-05-28 22:00:00",22717,18266.06836970899,60994
"2021-05-28 22:10:00",22359,18288.494295634915,58211
"2021-05-28 22:20:00",21939,18311.24707892416,54901
"2021-05-28 22:30:00",21410,18333.17708333333,53619
"2021-05-28 22:40:00",20977,18354.646632495587,53421
"2021-05-28 22:50:00",20598,18376.060881007492,47250
"2021-05-28 23:00:00",19971,18394.95238095238,46472
"2021-05-28 23:10:00",19473,18411.64366319445,44991
"2021-05-28 23:20:00",19003,18428.17379023369,44482
"2021-05-28 23:30:00",18574,18444.022776124337,46319
"2021-05-28 23:40:00",18216,18460.06674382716,44217
"2021-05-28 23:50:00",17842,18475.360249944883,43078
"2021-05-29 00:00:00",17424,18490.742352843914,40824
"2021-05-29 00:10:00",17087,18505.919573963838,36411
"2021-05-29 00:20:00",16776,18520.292658730155,37375
"2021-05-29 00:30:00",16539,18534.312934027774,37693
"2021-05-29 00:40:00",16325,18547.621610449733,37014
"2021-05-29 00:50:00",16108,18560.27088844797,35200
"2021-05-29 01:00:00",15945,18572.73743386243,33995
"2021-05-29 01:10:00",15650,18583.96326609347,32223
"2021-05-29 01:20:00",15564,18594.98178461199,33338
"2021-05-29 01:30:00",15536,18606.062272652114,34498
"2021-05-29 01:40:00",15448,18617.26829805996,35877
"2021-05-29 01:50:00",15367,18628.307622354492,36995
"2021-05-29 02:00:00",15260,18639.10553075396,38024
"2021-05-29 02:10:00",15271,18650.428819444438,37864
"2021-05-29 02:20:00",15257,18661.899911816574,38127
"2021-05-29 02:30:00",15302,18674.269634589946,35948
"2021-05-29 02:40:00",15306,18686.957451499118,35329
"2021-05-29 02:50:00",15356,18701.746782682985,34903
"2021-05-29 03:00:00",15289,18718.800925925923,32894
"2021-05-29 03:10:00",15134,18736.485918209873,33076
"2021-05-29 03:20:00",15019,18755.074804343032,31054
"2021-05-29 03:30:00",14869,18774.382998511905,31721
"2021-05-29 03:40:00",14872,18795.190724206346,31039
"2021-05-29 03:50:00",14770,18817.104531801142,29140
"2021-05-29 04:00:00",14617,18839.67786871693,26062
"2021-05-29 04:10:00",14424,18862.648602843918,23845
"2021-05-29 04:20:00",14328,18886.05092592593,22377
"2021-05-29 04:30:00",14251,18910.14769345238,22086
"2021-05-29 04:40:00",14188,18935.37353946208,20976
"2021-05-29 04:50:00",14020,18960.850852899028,20361
"2021-05-29 05:00:00",13955,18987.13690476191,20093
"2021-05-29 05:10:00",13877,19014.075631062606,17917
"2021-05-29 05:20:00",13730,19041.06030919312,18421
"2021-05-29 05:30:00",13538,19067.331721230163,18251
"2021-05-29 05:40:00",13374,19093.18683862434,18090
"2021-05-29 05:50:00",13311,19119.100735780423,18049
"2021-05-29 06:00:00",13262,19145.23487103175,18357
"2021-05-29 06:10:00",13225,19171.2945395172,17519
"2021-05-29 06:20:00",13259,19197.373622134044,17598
"2021-05-29 06:30:00",13267,19223.088355654767,17560
"2021-05-29 06:40:00",13358,19249.25949349648,18188
"2021-05-29 06:50:00",13400,19274.751680996476,18654
"2021-05-29 07:00:00",13473,19299.931878306877,18655
"2021-05-29 07:10:00",13636,19325.170855379187,18629
"2021-05-29 07:20:00",13811,19350.480365410054,19623
"2021-05-29 07:30:00",13885,19374.657717427246,19570
"2021-05-29 07:40:00",14064,19398.651758156964,19746
"2021-05-29 07:50:00",14317,19422.98325892857,16358
"2021-05-29 08:00:00",14556,19447.63727678571,16425
"2021-05-29 08:10:00",14807,19471.81903108466,17160
"2021-05-29 08:20:00",15150,19496.78334435626,18097
"2021-05-29 08:30:00",15488,19522.061466600524,18831
"2021-05-29 08:40:00",15804,19547.869957010582,18335
"2021-05-29 08:50:00",16100,19574.004388503083,18717
"2021-05-29 09:00:00",16369,19599.57622354497,19019
"2021-05-29 09:10:00",16690,19625.312203758815,20302
"2021-05-29 09:20:00",16935,19651.11732528659,20687
"2021-05-29 09:30:00",17279,19677.566220238088,21789
"2021-05-29 09:40:00",17610,19704.262896825396,22256
"2021-05-29 09:50:00",18009,19732.265218529537,20522
"2021-05-29 10:00:00",18326,19760.331927910054,23325
"2021-05-29 10:10:00",18663,19789.116519235013,23434
"2021-05-29 10:20:00",18996,19818.38398368607,24267
"2021-05-29 10:30:00",19241,19847.086578207673,25118
"2021-05-29 10:40:00",19542,19875.79968584656,26047
"2021-05-29 10:50:00",19814,19903.998139880954,26565
"2021-05-29 11:00:00",20126,19931.380952380954,26682
"2021-05-29 11:10:00",20405,19957.874221505732,27018
"2021-05-29 11:20:00",20661,19984.432732583777,27242
"2021-05-29 11:30:00",20932,20010.491526124337,26868
"2021-05-29 11:40:00",21228,20036.015321869487,27664
"2021-05-29 11:50:00",21604,20061.652502204583,28194
"2021-05-29 12:00:00",21796,20086.00739914021,27842
"2021-05-29 12:10:00",22130,20109.80519042107,28576
"2021-05-29 12:20:00",22496,20133.105268959433,29036
"2021-05-29 12:30:00",22700,20154.800967261905,30528
"2021-05-29 12:40:00",23130,20177.19959766314,35991
"2021-05-29 12:50:00",23400,20197.86143490961,37435
"2021-05-29 13:00:00",23459,20216.503306878305,38332
"2021-05-29 13:10:00",23353,20231.001315861995,37952
"2021-05-29 13:20:00",23501,20243.672439925045,38274
"2021-05-29 13:30:00",23735,20255.306754298945,40199
"2021-05-29 13:40:00",24061,20266.97690696649,41613
"2021-05-29 13:50:00",24424,20278.329750881832,42838
"2021-05-29 14:00:00",24742,20289.913442460318,42371
"2021-05-29 14:10:00",25143,20301.465153769837,36880
"2021-05-29 14:20:00",25444,20313.021880511456,37512
"2021-05-29 14:30:00",25621,20323.10164517195,35818
"2021-05-29 14:40:00",25911,20333.467055224864,31020
"2021-05-29 14:50:00",26263,20344.132881393292,34159
"2021-05-29 15:00:00",26450,20354.490410052902,38226
"2021-05-29 15:10:00",26630,20364.89535108024,40676
"2021-05-29 15:20:00",26882,20376.090925374774,42938
"2021-05-29 15:30:00",27317,20389.24262152777,44325
"2021-05-29 15:40:00",27454,20401.990658068782,45462
"2021-05-29 15:50:00",27585,20414.404589671514,47673
"2021-05-29 16:00:00",27663,20426.729208002642,47000
"2021-05-29 16:10:00",27760,20439.010430445323,47147
"2021-05-29 16:20:00",27826,20451.336089065255,46262
"2021-05-29 16:30:00",27901,20464.244605654763,50538
"2021-05-29 16:40:00",27913,20476.379037147268,49713
"2021-05-29 16:50:00",28019,20487.64572999339,51944
"2021-05-29 17:00:00",28413,20495.296875,73289
"2021-05-29 17:10:00",28502,20500.698226686505,66309
"2021-05-29 17:20:00",28508,20504.79071593915,67231
"2021-05-29 17:30:00",28577,20508.512628141536,67172
"2021-05-29 17:40:00",28656,20511.94819223986,65392
"2021-05-29 17:50:00",28698,20515.652137070105,61741
"2021-05-29 18:00:00",28666,20519.055762235446,57697
"2021-05-29 18:10:00",28588,20521.867401069227,54344
"2021-05-29 18:20:00",28369,20523.394786155208,52062
"2021-05-29 18:30:00",28018,20522.563802083336,43863
"2021-05-29 18:40:00",27457,20517.76554232804,41142
"2021-05-29 18:50:00",26118,20503.472594246028,35436
"2021-05-29 19:00:00",23683,20474.060515873014,28522
"2021-05-29 19:10:00",21250,20431.116174768515,25854
"2021-05-29 19:20:00",20300,20384.486386684297,22998
"2021-05-29 19:30:00",19859,20336.40788277116,21012
"2021-05-29 19:40:00",19706,20288.029541446205,21704
"2021-05-29 19:50:00",20770,20248.180231757047,22792
"2021-05-29 20:00:00",21262,20211.586061507933,11950
"2021-05-29 20:10:00",20960,20173.78923473324,11412
"2021-05-29 20:20:00",20286,20132.9990079365,10394
